1073217191	4
1073217191	6
1073217191	2
1073217191	0
1073217191	4
1073217191	4
1073217191	6
1073217191	3
1073217191	8
1073217191	3
1005133	0
1005133	4
1005133	0
1005133	6
1005133	4
1005133	4
1005133	4
1005133	0
1005133	6
1005133	6
1005133	1
1005133	6
1005133	4
1005133	0
1005133	7
1005133	6
1005133	9
1005133	6
1005133	7
1073217317	7
1073217317	7
1073217317	6
1073217317	6
1073217317	0
1073217196	7
1073217196	8
1073217196	7
1073217196	9
1073217196	8
1073217196	7
1073217196	8
1073217196	8
1073217196	1
1073217196	7
1073217196	7
1073217196	8
1073217317	6
1073217317	6
1073217317	6
1073217317	2
1073217317	7
1073217317	6
1073217317	6
1073217317	0
1073217317	6
1073217317	2
1073217317	2
1073217317	7
1073217317	8
1073217196	8
1073217196	8
1073217196	7
1073217196	7
1073217196	7
1073217196	7
1073217196	2
1073217196	1
1073217196	7
1073217196	7
1073217196	1
1073217196	8
1073217196	5
1073217196	8
1073217196	8
1073217196	7
1073217196	5
1073217196	7
1073217196	4
1073217196	2
1073217196	2
1073217196	2
1073217196	8
1073217196	5
1073217586	4
1073217586	0
1073217586	4
1073217586	6
1073217586	9
1073217586	4
1073217586	9
1073217586	6
1073217586	4
1073217586	4
1073217586	4
1073217586	0
1073217586	4
1073217586	4
1073217586	4
1073217586	4
1073217586	4
1073217586	6
1073217586	0
1073217586	4
1073217586	4
1073223307	2
1073223307	5
1073223307	6
1073223307	6
1073223307	3
1073223307	4
1073223307	0
1073223307	6
1073223307	6
1073223307	5
1073223307	3
1073223307	2
1073223307	3
1073223307	6
1073223307	4
1073223307	6
1073223307	6
1073223307	6
1073223307	6
1073223307	6
1073223307	6
1073223307	0
1073223307	6
1073223307	7
1073223307	6
1073223307	4
1073223307	6
1073223307	7
1073223307	6
1073223307	5
1073223307	6
1073223307	6
1073223307	7
1073223307	5
1073223307	5
1073223307	2
1073223307	7
1073223307	3
1073223307	0
1073223307	6
1073223307	3
1073223307	6
1073223307	0
1073223307	6
1073223307	0
1073223307	3
1073223307	5
1073223307	7
1073223307	6
1073223307	4
1073223307	6
1073223307	6
1073223307	0
1073223307	5
1073223307	6
1073223307	5
1073223307	3
1073223307	4
1073223307	6
1073223307	7
1073223307	5
1073223307	6
1073223307	3
1073223307	6
1073223307	5
1073223307	8
1073223307	1
1073223307	6
1073223307	7
1073223307	5
1073223307	6
1073223307	6
1073217317	7
1073217317	0
1073217317	6
1073217317	9
1073217317	6
1073217317	6
1073217317	0
1073217317	0
1073217317	6
1073217317	6
1073217317	6
1073217317	6
1073217317	7
1073217317	8
1073217317	2
1073217317	7
1073217317	6
1073217317	2
1073217317	7
1073217317	6
1073217317	7
1073217317	6
83785133	6
83785133	2
83785133	6
83785133	3
1073217775	3
1073217775	6
1073217775	6
1073217775	6
1073217775	4
1073217775	3
1073217775	6
1073217775	5
1073217775	6
1073217775	5
1073217775	5
1073217586	6
1073217586	6
1073217586	6
1073217586	6
1073217586	4
1073217586	0
1073217586	6
1073217586	4
1073217586	8
1073217586	0
1073217586	6
1073217586	4
1073217586	6
1073217586	4
1205118	3
1205118	6
1205118	6
1205118	4
1205118	1
1205118	6
1205118	6
1205118	5
1205118	5
1205118	5
1205118	8
1205118	7
1205118	4
1205118	1
1205118	7
1205118	7
1205118	4
1205118	4
1205118	6
1073218161	6
1073218161	5
1073218161	6
1073218161	7
1073218161	6
1073218161	6
1073218161	3
1073218161	6
1073218161	8
1073218161	3
1073218161	6
1073218161	6
1073218161	5
1073218161	9
1073218161	6
1073218161	5
1073218161	3
1073217803	5
1073217803	5
1073217803	5
1073217803	3
1073217803	6
1073217803	3
1073217803	6
1073217803	8
1073217803	8
91193886	2
91193886	3
91193886	2
1073217803	7
1073217803	2
1073217803	8
1073217803	5
1073217803	0
1073217803	5
1073217803	6
1073217803	3
1405139	0
1405139	4
1405139	0
1405139	4
1405139	5
1405139	6
1405139	5
1405139	0
1405139	0
1405139	7
1405139	6
1405139	7
1073217786	6
1073217786	6
1073217786	6
1073217786	6
1073217786	6
1073217786	0
1073217786	6
1073217786	6
1073217786	7
1073217786	4
1073217786	6
1073217786	6
1073217786	6
1073217786	6
1073217786	4
1073217786	8
1073217786	8
1073217786	7
1073217786	6
1073217786	8
1005133	6
1005133	6
1005133	6
1005133	6
1005133	3
1005133	3
1005133	1
1005133	0
1005133	4
1005133	0
1005133	6
1005133	6
1005133	4
1005133	6
1005133	4
1005133	6
1005133	7
1005133	6
1005133	4
1005133	6
1005133	3
1005133	5
1005133	0
1005133	1
1005133	4
1005133	3
1005133	7
1005133	0
1005133	6
1005133	4
1005133	4
1005133	0
1005133	3
1005133	4
1005133	4
1005133	3
1005133	6
1005133	4
1005133	0
1005133	5
1005133	3
1005133	0
1005133	4
1005133	4
1005133	6
1005133	0
1005133	6
1005133	5
1005133	4
1005133	6
1005133	6
1005133	7
1005133	5
1005133	1
1005133	4
1005133	6
1005133	6
1005133	3
1005133	6
1005133	6
1005133	6
1005133	4
1005133	8
1005133	1
1005133	4
1005133	6
1005133	4
1005133	1
1005133	3
1005133	9
1005133	3
1005133	3
1005133	6
1073217786	4
1073217786	6
1073217786	6
1073217786	4
1073217786	6
1073217786	4
1073217786	4
1073217786	4
1073217786	8
1073217786	4
1073217786	4
1073217786	0
1073217786	4
1073217786	6
1073217786	7
1073217786	8
1005133	1
1005133	6
1005133	1
1005133	4
1005133	1
1005133	7
1005133	6
1005133	1
1005133	4
1005133	6
1073217786	0
1073217786	8
1073217786	6
1073217786	7
1073217786	4
1073217786	9
1073217786	6
1073217786	7
1073217786	8
1073217786	6
1073217786	4
1073217786	6
1073217786	6
1073217786	8
1073217786	6
1073217786	6
1005133	7
1005133	6
1005133	6
1005133	3
1005133	6
1005133	7
1005133	0
1005133	6
1005133	5
1005133	3
1005133	3
1005133	7
1005133	6
1005133	6
1005133	5
1005133	7
1005133	4
1005133	6
1005133	4
1005133	7
1005133	3
1005133	6
1005133	6
1005133	4
1005133	0
1005133	3
1005133	4
1073217775	4
1005133	0
1005133	0
1005133	4
1005133	6
1005133	6
1005133	1
1005133	3
1005133	7
1005133	7
1005133	6
1005133	4
1005133	3
1073217775	5
1073217775	5
1073217775	6
1073217775	5
1073217775	6
1073217775	6
1073217775	5
1073217775	9
1073217775	6
1073217775	3
1073217775	6
1073217586	0
1073217586	7
33135133	6
33135133	6
33135133	4
1073217586	4
1073217586	5
1073217586	8
1073217586	4
1205118	1
1205118	6
1205118	1
1205118	8
1205118	1
1205118	2
1205118	1
1205118	1
1205118	6
1205118	6
1205118	1
1205118	7
1205118	4
1205118	1
1073217279	6
1073217279	4
1073217279	8
1073217279	6
1073217279	0
1073217279	0
1073217279	6
1073217279	8
1073217279	0
1073217279	6
1073217279	0
1073217279	4
1073217180	6
1073217180	6
1073217180	5
1073217180	6
1073217180	2
1073217180	6
1073217180	7
1073217180	7
1073217180	4
1073217180	6
1073217180	6
1073217180	2
1073217180	9
1073217180	6
1073217180	0
91995118	6
91995118	8
91995118	8
91995118	6
1073217279	7
1073217279	2
1073217279	5
1073217279	8
1073217279	6
1073217279	4
1073217279	8
1073217279	2
1073217279	4
1073217279	0
1073217279	4
1073217180	6
1073217180	5
1073217180	6
1073217180	2
1073217180	5
1073217180	0
1073217180	4
1073217180	2
1073217180	4
1073217180	6
1073217180	6
1073217180	5
1073217180	8
1073217180	6
1073217180	6
1073217180	2
1073217180	0
1073217180	8
1073217180	6
1073217180	4
1073217180	5
1073217180	6
1073217180	4
1073217180	8
1073217180	9
1073217180	5
1073217180	0
1073217180	2
1073217180	2
1073217180	2
1073217180	8
1073217180	5
1073217180	6
1073217279	5
1073217279	4
1073217279	4
1073217279	6
1073217279	8
1073217279	0
1073217279	0
1073217279	6
1073217279	6
1073217279	4
1073217279	8
1073217279	6
1073217180	3
1073217180	6
1073217180	2
1073217180	2
1073217180	0
1073217180	5
1073217180	8
1073217180	2
1073217180	5
1073217180	6
1073217180	2
1073217180	5
1073217180	0
1073217180	2
1073217180	6
1073217279	2
1073217279	0
1073217279	0
1073217279	4
91995118	7
91995118	0
91995118	2
91995118	8
91995118	0
1073217279	0
1073217279	6
1073217279	8
1073217279	5
1073217279	6
1073217279	0
1073217279	8
1073217279	7
1073217180	3
1073217180	5
1073217180	2
1073217180	2
1073217180	4
1073217180	0
1073217180	2
1073217180	5
1073217180	2
1073217180	2
1073217180	5
1073217180	4
1073217180	5
1073217180	6
1073217279	0
1073217279	8
1073217279	6
1073217279	6
1073217279	4
1073217279	8
1073217279	2
1073217279	8
1073217279	4
1073217279	2
1073217279	6
1073217279	8
1073217279	6
1073217279	0
1073217279	8
83785133	2
83785133	6
83785133	0
83785133	6
1073217317	6
1073217317	0
1073217317	2
1073217317	6
1073217317	6
1073217317	4
1073217317	6
1073217317	6
1073217317	2
1073217317	6
1073217317	6
1073217180	5
1073217180	4
1073217180	2
1073217180	2
1073217180	9
1073217180	8
1073217180	5
1073217180	2
1073217180	2
1073217180	0
1073217180	6
1073217180	6
1073217180	7
1073217180	6
1073217180	3
1073217180	2
1073217180	5
1073217180	6
1073217180	3
1073217180	3
1073217180	2
1073217180	5
1073217180	5
1073217180	7
1073217180	8
1073217180	8
1073217180	2
1073217180	6
1073217180	2
1073217180	2
1073217180	2
1073217180	5
1073217180	6
1073217180	2
1073217180	3
1073217180	9
1073217180	2
1073217180	2
1073217180	6
1073217180	5
1073217180	6
1073217180	7
1073217180	0
1073217180	1
1073217180	6
1073217180	5
1073217180	6
1073217811	3
1073217811	2
1073217811	6
1073217811	9
1073217811	4
1073217811	3
1073217811	4
1073217811	6
1073217811	6
1073217811	6
1073217811	6
1073217811	5
1073217811	5
1073217811	5
1073217811	6
1073217811	5
1073217811	4
1073217811	3
1073217811	6
1073217811	6
1073217811	3
1073217811	4
1073217811	6
1073217811	4
1073217811	3
1073217811	6
1073217811	6
1073217811	5
1073217811	5
1073217811	9
1073217811	6
1073217811	6
1073217811	4
1073217811	6
1005137	6
1005137	1
1005137	6
1005137	6
1005137	6
1005137	6
1005137	0
1005137	8
1005137	6
1005137	2
1005137	9
1005137	8
1005137	5
1005137	6
1005137	9
295781541	8
295781541	6
295781541	5
295781541	6
295781541	8
295781541	2
295781541	3
295781541	6
295781541	6
295781541	6
295781541	2
1005137	6
1005137	6
1005137	0
1005137	4
1005137	6
1005137	8
1005137	0
1005137	4
1005137	7
1005137	5
1005137	6
1005137	6
1005137	1
1005137	4
1005137	0
1005137	4
1005137	4
1005137	1
1005137	1
1005137	1
295781541	5
295781541	6
295781541	6
295781541	7
295781541	1
295781541	6
295781541	1
295781541	6
295781541	4
295781541	6
295781541	6
295781541	6
295781541	6
1005137	6
1005137	5
1005137	5
1005137	6
1005137	6
1005137	0
1005137	0
1005137	5
295781541	6
295781541	6
295781541	4
295781541	7
295781541	2
295781541	5
295781541	0
295781541	4
295781541	4
295781541	4
295781541	5
295781541	6
295781541	7
295781541	5
295781541	6
295781541	9
295781541	4
295781541	5
295781541	8
1005137	8
1005137	8
1005137	2
1005137	9
1005137	6
1005137	8
1005137	0
1005137	5
1005137	6
1005137	8
1005137	6
1005137	5
1005137	6
1005137	0
1005137	8
1005137	5
295781541	0
295781541	7
295781541	7
295781541	7
295781541	6
295781541	8
295781541	4
295781541	5
295781541	6
295781541	8
295781541	9
295781541	6
295781541	4
295781541	6
295781541	8
295781541	5
295781541	8
295781541	8
295781541	4
295781541	7
295781541	0
295781541	6
295781541	0
295781541	6
295781541	7
295781541	6
295781541	6
1005137	2
1005137	2
1005137	2
1005137	9
1005137	2
1005137	6
1005137	4
1005137	0
1005137	0
1005137	7
1005137	4
1005137	2
1005137	6
1005137	0
1005137	5
1005137	5
295781541	1
295781541	3
295781541	6
295781541	4
295781541	5
295781541	6
295781541	6
295781541	6
295781541	1
295781541	8
295781541	4
295781541	6
295781541	6
295781541	8
295781541	6
295781541	5
295781541	8
295781541	4
295781541	6
295781541	6
295781541	0
295781541	6
295781541	6
295781541	8
295781541	6
295781541	2
295781541	4
91193886	3
91193886	3
91193886	6
91193886	6
1073218161	4
1073218161	3
1073218161	8
1073218161	8
1073218161	8
1073218161	3
91193886	6
91193886	6
91193886	8
91193886	3
295781541	5
295781541	2
295781541	8
295781541	5
295781541	6
295781541	8
295781541	5
295781541	8
295781541	7
295781541	0
295781541	0
295781541	8
295781541	6
295781541	4
295781541	8
295781541	6
295781541	5
295781541	7
295781541	7
295781541	6
295781541	6
295781541	3
295781541	6
1405139	0
1405139	7
1405139	6
1405139	8
1405139	8
1405139	5
1405139	5
1405139	6
1405139	0
1405139	4
1073217586	4
1073217586	6
1073217586	0
1073217586	6
1073217586	4
1073217586	4
1073217586	4
1073217586	4
33135133	0
33135133	0
33135133	4
33135133	5
33135133	4
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	5
1005135	6
1005135	6
1005135	0
1005135	0
1005135	4
1005135	5
1005135	6
1005135	6
1005135	5
1005135	0
1005135	5
1005135	6
1005135	5
1005135	6
1005135	4
1005135	6
1005135	6
1005135	0
1005135	5
1073217703	4
1073217703	6
1073217703	6
1073217703	7
1073217703	2
1073217703	6
1073217703	0
1073217703	0
1073217703	8
1073217703	8
1073217703	7
1073217703	6
1073217703	7
1005135	0
1005135	6
1005135	1
1005135	6
1005135	4
1005135	9
1005135	5
1005135	5
1005135	5
1005135	5
1005135	6
1073217703	5
1073217703	5
1073217703	8
1073217703	5
1073217703	6
1073217703	8
1073217703	1
1073217703	5
1073217703	1
1073217703	6
1073217703	5
1073217703	8
1073217703	4
1073217703	6
1073217703	6
1073217703	5
1073217703	0
1073217703	2
1073217703	8
1073217703	5
1073217703	0
1073217703	5
1073217703	7
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	4
1005135	6
1073217703	0
1073217703	7
1073217703	5
1073217703	3
1073217703	5
1073217703	5
1073217703	6
1073217703	6
1073217703	4
1073217703	5
1073217703	5
1073217703	4
1073217703	5
1073217703	7
1073217703	5
1073217703	3
1073217703	5
1073217703	6
1073217703	6
1073217703	7
1005135	0
1005135	6
1005135	5
1005135	6
1005135	4
1005135	6
1005135	4
1005135	5
1073217703	6
1073217703	6
1073217703	2
1073217703	1
1073217703	5
1073217703	2
1073217703	6
1073217703	5
1073217703	5
1073217703	5
1073217703	5
1073217703	5
1073217703	7
1073217703	5
1073217703	5
1073217703	8
1073217703	2
1073217703	7
1073217703	2
1073217703	2
1073217703	4
1073217703	5
1005135	6
1005135	5
1005135	0
1005135	4
1005135	0
1005135	0
1005135	0
1005135	4
1005135	5
1005135	5
1005135	5
1005135	0
1005135	6
1073217703	5
1073217703	5
1073217703	7
1073217703	7
1073217703	5
1073217703	4
1073217703	1
1073217703	9
1073217703	6
1073217703	6
1073217703	7
1073217703	6
1073217703	2
1073217703	7
1073217703	5
1073217703	4
1073217703	5
1073217703	5
1073217703	2
1073217703	5
1073217703	1
1073217703	5
1005135	6
1005135	0
1005135	0
1005135	6
1005135	4
1005135	5
1005135	5
1005135	0
1005135	9
1005135	4
1005135	5
1005135	0
1005135	5
1005135	5
1005135	4
1005135	4
1005135	4
1005135	0
1005135	4
1005135	0
1005135	6
1005135	5
1005135	4
1005135	1
1005135	3
1005135	5
1005135	6
1073217723	4
1073217723	1
1073217723	1
1073217723	1
1073217723	0
1073217723	6
1073217723	6
1073217723	6
1073217723	6
1073217723	1
1073217723	1
1073217723	6
1073217723	4
1073217723	1
1073217723	6
1073217723	4
1073217723	6
126742304	6
126742304	2
126742304	5
126742304	5
126742304	6
126742304	4
126742304	5
51555139	6
51555139	3
51555139	3
51555139	0
51555139	3
126742304	6
126742304	6
126742304	6
126742304	6
126742304	8
51555139	4
51555139	3
51555139	5
51555139	6
51555139	6
126742304	6
126742304	6
1073216969	5
1073216969	7
1073216969	6
1073216969	6
1073216969	4
1073216969	4
1073216969	8
1073216969	6
1073216969	2
1073216969	2
1073216969	2
1073216969	6
1073216969	6
1073229727	6
1073229727	6
1073229727	6
53555132	5
53555132	6
1073229727	8
1073229727	2
1073229727	2
1073229727	2
1073229727	2
1073229727	4
1073229727	6
1073229727	6
33135133	0
33135133	4
33135133	0
1073217586	4
1073217586	5
1073217586	4
1073217586	4
33135133	4
33135133	4
1073217586	6
1073217586	6
1073217586	0
1073217586	4
1073217704	6
1073217704	2
1073217704	2
1073217704	5
1073217704	5
1073217704	5
1073217704	5
1073217704	1
1073217704	7
1073217704	5
1073217704	8
1073217704	5
1073217704	6
1073217704	6
1073217704	5
1073217704	5
1073217704	2
1073217704	2
1073217704	0
1073217704	2
1405139	6
1405139	6
1405139	0
1405139	7
1405139	0
1405139	0
1405139	6
1405139	9
1405139	6
1405139	3
1405139	4
1405139	5
1405139	6
1405139	9
1405139	9
1405139	5
1405139	5
1405139	6
1405139	0
1405139	5
1405139	0
1405139	5
1405139	0
1405139	5
1073217704	2
1073217704	2
1073217704	2
1073217704	5
1073217704	8
1073217704	6
1073217704	5
1073217704	5
1005133	6
1005133	6
1005133	6
1005133	6
1005133	6
1005133	5
1005133	3
1005133	2
1005133	1
1005133	6
1005133	2
1005133	6
1005133	6
1005133	6
1073219520	9
1073219520	6
1073219520	6
1073219520	6
1073219520	4
1073219520	8
1073219520	6
1073219520	6
1073219520	6
1073219520	6
1073219520	2
1073219520	9
1073219520	6
1073219520	7
1073219520	2
1073219520	3
1073219520	6
1073219520	7
1073219520	6
1073219520	2
1073219520	6
1073219520	3
1073219520	2
1073219520	6
1073219520	6
1073219520	6
1073219520	6
1073219520	7
1073219520	2
1073219520	6
1005133	4
1005133	6
1005133	4
1005133	1
1005133	6
1005133	6
1005133	0
1005133	6
1005133	6
1005133	1
1005133	6
1005133	7
1005133	7
1005133	5
1005133	4
1005133	6
1005133	0
1005133	6
1073219520	9
1073219520	4
1073219520	4
1073219520	6
1073219520	5
1073219520	6
1073219520	5
1073219520	7
1073219520	3
1073219520	4
1073219520	3
1073219520	4
1073219520	2
1005133	6
1005133	0
1005133	1
1005133	8
1005133	0
1005133	6
1005133	6
1005133	3
1073219520	2
1073219520	3
1073219520	6
1073219520	8
1073219520	6
1073219520	6
1073219520	4
1073219520	4
1073219520	6
1073219520	7
1073219520	6
1073219520	2
1073219520	6
1073219520	4
1073219520	6
1073219520	8
1005133	1
1005133	6
1005133	6
1005133	6
1005133	0
1005133	0
1005133	6
1005133	5
1073219520	6
1073219520	7
1073219520	6
1073219520	6
1073219520	2
1073219520	6
1073219520	6
1073219520	6
1073219520	6
1073219520	7
1073219520	7
1073219520	9
1073219520	2
1005133	1
1005133	0
1005133	4
1005133	1
1005133	6
1005133	6
1005133	3
1005133	6
1005133	6
1005133	0
1005133	5
1005133	6
1005133	6
1005133	3
1005133	6
1005133	6
1005133	7
1005133	0
1005133	6
1005133	6
1005133	6
1073219520	5
1073219520	6
1073219520	4
1073219520	6
1073219520	4
1073219520	6
1073219520	4
1073219520	6
1073219520	6
1073219520	2
1073219520	6
1073219520	2
1073219520	6
1005133	6
1005133	6
1005133	3
1005133	5
1005133	2
1005133	3
1005133	7
1005133	6
1005133	3
1005133	6
1005133	7
1005133	6
1005133	1
1005133	4
1005133	3
1005133	0
1005133	6
1005133	6
1005133	0
1005133	3
1005133	3
1005133	3
1005133	3
1073219520	4
1073219520	6
1073219520	2
1073219520	7
1073219520	5
1073219520	2
1073219520	6
1073219520	7
1073219520	6
1073219520	8
1073219520	7
1073219520	6
1073219520	6
1073219520	7
1005133	4
1005133	6
1005133	6
1005133	5
1005133	0
1005133	6
1005133	6
1005133	3
1005133	1
1005133	0
1005133	3
1005133	4
1005133	6
1005133	6
1005133	4
1005133	0
1005133	5
1005133	5
1005133	6
1005133	6
1005133	4
1073225104	5
1073225104	6
1073225104	3
1073225104	2
1073225104	6
1073225104	6
1073225104	6
1073225104	4
1073225104	0
1073225104	6
1073225104	5
1073225104	6
1073225104	1
1073225104	9
1073217586	4
1073217586	5
1073217586	4
1073217586	4
1073217586	2
1073217586	4
1073217586	4
1073217586	4
1073217586	4
1073217586	0
1073217586	4
1073217586	4
1073217586	5
1073217586	7
1073217434	6
1073217434	6
1073217434	6
1073217434	0
1073217434	8
1073217434	6
1073217434	7
1405139	6
1405139	6
1405139	7
1405139	6
1405139	4
1405139	4
1405139	4
1405139	5
1405139	5
1405139	5
1405139	5
1405139	0
1405139	6
1405139	5
1405139	7
1405139	6
1405139	6
1405139	6
1405139	7
1405139	6
1405139	4
1405139	5
1405139	7
1405139	0
1405139	4
1405139	5
1405139	5
1405139	5
1073217405	2
1073217405	9
1073217405	6
1073217405	6
1073217405	4
1073217405	4
1073217405	7
1073217405	9
1073217405	7
1073217405	7
1073217405	6
1073217405	2
1073217405	2
1073217405	7
1073217405	8
1073217405	2
1005135	4
1005135	6
1005135	5
1005135	4
1005135	6
1005135	6
1005135	6
1005135	1
1005135	5
1005135	4
1005135	6
1005135	0
1005135	4
1005135	6
1005135	0
1005135	5
1005135	0
1005135	6
1005135	5
1005135	5
1005135	5
1305137	6
1305137	6
1305137	0
1305137	7
1305137	7
1305137	6
1305137	1
1305137	4
1305137	0
1305137	4
1305137	6
1005135	4
1005135	5
1005135	6
1005135	6
1005135	5
1005135	6
1005135	5
1005135	5
1005135	1
1005135	6
1005135	0
1005135	0
1005135	0
1305137	6
1305137	6
1305137	6
1305137	6
1305137	6
1305137	4
1305137	6
1305137	7
1305137	7
1305137	6
1305137	7
1305137	7
1305137	6
1305137	6
1305137	6
1305137	6
1305137	7
1305137	5
1305137	0
1305137	6
1305137	4
1305137	7
1305137	6
1005135	6
1005135	6
1005135	1
1005135	5
1005135	6
1005135	6
1005135	9
1005135	4
1005135	4
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	6
1005135	0
1305137	6
1305137	4
1305137	0
1305137	4
1305137	6
1305137	6
1305137	6
1305137	0
1305137	7
1305137	4
1305137	6
1305137	6
1305137	4
1305137	0
1305137	0
1305137	8
1005135	4
1005135	5
1005135	1
1005135	5
1005135	0
1005135	0
1005135	4
1005135	4
1005135	4
1305137	8
1305137	6
1305137	6
1305137	6
1305137	0
1305137	8
1305137	7
1305137	6
1305137	7
1305137	0
1305137	6
1305137	7
1305137	6
1305137	6
1305137	7
1305137	6
1005135	5
1005135	5
1005135	0
1005135	0
1005135	1
1005135	6
1005135	0
1005135	4
1005135	4
1005135	4
1005135	5
1005135	0
1005135	0
1005135	3
1005135	6
1005135	6
1005135	5
1005135	4
1005135	7
1005135	4
1005135	0
1005135	4
1005135	6
1005135	6
1005135	5
1005135	6
1005135	5
1005135	5
1005135	5
1005135	6
1005135	0
1005135	5
1005135	5
1005135	0
1005135	0
1005135	5
1305137	6
1305137	0
1305137	8
1305137	7
1305137	6
1305137	7
1305137	6
1305137	6
1305137	6
1305137	6
1305137	6
1305137	6
1305137	9
1305137	6
1005135	5
1005135	4
1005135	6
1005135	5
1005135	6
1005135	3
1005135	3
1005135	5
1305137	8
1305137	6
1305137	9
1305137	7
1305137	7
1305137	1
1305137	8
1305137	9
1305137	1
1305137	6
1305137	7
1305137	1
1305137	6
1305137	8
1305137	7
